sample_id,lon,lat,Collection_Date,climate_method
ERR543207,-73.97712,40.76686,7/24/12,exact
ERR543209,-73.96947,40.7845,7/24/12,exact
ERR543210,-73.96947,40.7845,7/24/12,exact
ERR543211,-73.95441,40.79138,7/24/12,exact
ERR543215,-73.96016,40.79715,7/24/12,exact
ERR543218,-73.96555,40.77711,7/24/12,exact
ERR543223,-73.96951,40.78359,7/24/12,exact
ERR543235,-73.96829,40.78383,7/24/12,exact
ERR543237,-73.97981,40.76876,7/24/12,exact
ERR543241,-73.97414,40.76971,7/24/12,exact
ERR543253,-73.97923,40.77039,7/24/12,exact
ERR543254,-73.97923,40.77039,7/24/12,exact
ERR543264,-73.94981,40.79668,7/24/12,exact
ERR543265,-73.97366,40.76762,7/24/12,exact
ERR543270,-73.9798,40.76974,7/24/12,exact
ERR543271,-73.97649,40.76666,7/24/12,exact
ERR543278,-73.95544,40.79576,7/24/12,exact
ERR543282,-73.96846,40.78489,7/24/12,exact
ERR543285,-73.95897,40.79568,7/24/12,exact
ERR543291,-73.95461,40.79509,7/24/12,exact
ERR543294,-73.97849,40.77156,7/24/12,exact
ERR543295,-73.95345,40.79608,7/24/12,exact
ERR543309,-73.97878,40.76792,7/24/12,exact
ERR543316,-73.97818,40.76924,7/24/12,exact
ERR543321,-73.95773,40.79386,7/24/12,exact
ERR543326,-73.97159,40.76917,7/24/12,exact
ERR543329,-73.9664,40.77502,7/24/12,exact
ERR543332,-73.97623,40.76682,7/24/12,exact
ERR543341,-73.96699,40.78301,7/24/12,exact
ERR543346,-73.96688,40.78688,7/24/12,exact
ERR543357,-73.97105,40.769,7/24/12,exact
ERR543362,-73.96091,40.78959,7/24/12,exact
ERR543371,-73.95924,40.79857,7/24/12,exact
ERR543397,-73.97345,40.77921,7/24/12,exact
ERR543398,-73.97345,40.77921,7/24/12,exact
ERR543400,-73.96503,40.78909,7/24/12,exact
ERR543405,-73.95872,40.79355,7/24/12,exact
ERR543411,-73.96916,40.77826,7/24/12,exact
ERR543415,-73.96988,40.78046,7/24/12,exact
ERR543424,-73.96349,40.79278,7/24/12,exact
ERR543431,-73.97588,40.77447,7/24/12,exact
ERR543435,-73.97148,40.7725,7/24/12,exact
ERR543442,-73.97388,40.77576,7/24/12,exact
ERR543447,-73.97177,40.77308,7/24/12,exact
ERR543449,-73.96507,40.77975,7/24/12,exact
ERR543453,-73.95588,40.79647,7/24/12,exact
ERR543456,-73.97639,40.77261,7/24/12,exact
ERR543459,-73.96061,40.78247,7/24/12,exact
ERR543474,-73.97729,40.77379,7/24/12,exact
ERR543478,-73.97079,40.7793,7/24/12,exact
ERR543497,-73.95689,40.79769,7/24/12,exact
ERR543498,-73.95689,40.79769,7/24/12,exact
ERR543500,-73.97066,40.77077,7/24/12,exact
ERR543508,-73.95731,40.7969,7/24/12,exact
ERR543511,-73.97725,40.76915,7/24/12,exact
ERR543513,-73.95755,40.78698,7/24/12,exact
ERR543514,-73.95755,40.78698,7/24/12,exact
ERR543521,-73.96075,40.78901,7/24/12,exact
ERR543529,-73.96006,40.78313,7/24/12,exact
ERR543532,-73.97221,40.78027,7/24/12,exact
ERR543541,-73.96983,40.77325,7/24/12,exact
ERR543552,-73.96532,40.77615,7/24/12,exact
ERR543556,-73.95703,40.78651,7/24/12,exact
ERR543567,-73.96423,40.78835,7/24/12,exact
ERR543577,-73.96111,40.79543,7/24/12,exact
ERR543581,-73.96785,40.77826,7/24/12,exact
ERR543586,-73.97464,40.77301,7/24/12,exact
ERR543599,-73.96976,40.77541,7/24/12,exact
ERR543601,-73.97691,40.77288,7/24/12,exact
ERR543610,-73.97659,40.76702,7/24/12,exact
ERR543619,-73.96924,40.78048,7/24/12,exact
ERR543623,-73.96639,40.78479,7/24/12,exact
ERR543627,-73.95797,40.79758,7/24/12,exact
ERR543628,-73.95797,40.79758,7/24/12,exact
ERR543631,-73.97811,40.77312,7/24/12,exact
ERR543640,-73.95776,40.79653,7/24/12,exact
ERR543641,-73.97216,40.78064,7/24/12,exact
ERR543646,-73.95684,40.79911,7/24/12,exact
ERR543647,-73.97063,40.77335,7/24/12,exact
ERR543654,-73.95453,40.79426,7/24/12,exact
ERR543656,-73.95444,40.79079,7/24/12,exact
ERR543657,-73.97163,40.7665,7/24/12,exact
ERR543658,-73.97163,40.7665,7/24/12,exact
ERR543662,-73.97341,40.77781,7/24/12,exact
ERR543663,-73.96863,40.77742,7/24/12,exact
ERR543685,-73.97031,40.78342,7/24/12,exact
ERR543691,-73.96518,40.77524,7/24/12,exact
ERR543697,-73.95956,40.79817,7/24/12,exact
ERR543698,-73.95956,40.79817,7/24/12,exact
ERR543707,-73.9668,40.77331,7/24/12,exact
ERR543712,-73.96606,40.78326,7/24/12,exact
ERR543726,-73.96908,40.77005,7/24/12,exact
ERR543738,-73.96727,40.78772,7/24/12,exact
ERR543743,-73.97368,40.76538,7/24/12,exact
ERR543746,-73.97223,40.77328,7/24/12,exact
ERR543756,-73.96149,40.79279,7/24/12,exact
ERR543767,-73.96774,40.77995,7/24/12,exact
ERR543791,-73.95631,40.79646,7/24/12,exact
ERR543794,-73.96084,40.78129,7/24/12,exact
ERR543802,-73.97514,40.77665,7/24/12,exact
ERR543806,-73.97163,40.77348,7/24/12,exact
ERR543808,-73.9671,40.77861,7/24/12,exact
ERR543817,-73.96262,40.78881,7/24/12,exact
ERR543822,-73.97623,40.77387,7/24/12,exact
ERR543824,-73.97198,40.78138,7/24/12,exact
ERR543840,-73.97199,40.77091,7/24/12,exact
ERR543843,-73.967,40.77659,7/24/12,exact
ERR543847,-73.97024,40.7744,7/24/12,exact
ERR543849,-73.95508333,40.79908333,7/24/12,exact
ERR543858,-73.96961,40.7765,7/24/12,exact
ERR543873,-73.95279,40.79262,7/24/12,exact
ERR543877,-73.96189,40.79475,7/24/12,exact
ERR543878,-73.96189,40.79475,7/24/12,exact
ERR543881,-73.97622,40.77157,7/24/12,exact
ERR543883,-73.97315,40.77429,7/24/12,exact
ERR543891,-73.96269,40.78217,7/24/12,exact
ERR543893,-73.9726,40.77922,7/24/12,exact
ERR543901,-73.95789,40.7894,7/24/12,exact
ERR543909,-73.97498,40.76993,7/24/12,exact
ERR543912,-73.96484,40.78984,7/24/12,exact
ERR543914,-73.95472,40.79543,7/24/12,exact
ERR543916,-73.97933,40.76833,7/24/12,exact
ERR543917,-73.96104,40.782,7/24/12,exact
ERR543925,-73.95714,40.7947,7/24/12,exact
ERR543931,-73.9735,40.77349,7/24/12,exact
ERR543934,-73.96024,40.79419,7/24/12,exact
SRR18092364,35.00388889,0.99544444,NA,range_2016_2018
SRR18092365,36.74675,-0.714883,NA,range_2016_2018
SRR18092366,34.49083333,0.37833333,NA,range_2016_2018
SRR18092367,34.77333333,0.29541667,NA,range_2016_2018
SRR18092368,35.151639,-0.260361,NA,range_2016_2018
SRR18092369,35.654233,-0.167967,NA,range_2016_2018
SRR18092370,36.429317,-0.7425,NA,range_2016_2018
SRR18092371,27.1975,-22.795,NA,range_2016_2018
SRR18092372,36.49444444,-0.868133,NA,range_2016_2018
SRR18092373,36.60735,-1.09615,NA,range_2016_2018
SRR18092374,37.77222222,-3.562472,NA,range_2016_2018
SRR18092375,37.712383,-3.311417,NA,range_2016_2018
SRR18092376,38.651817,-3.769717,NA,range_2016_2018
SRR18092377,38.2095,-3.542167,NA,range_2016_2018
SRR18092378,38.29435,-3.405267,NA,range_2016_2018
SRR18092379,28.35015667,-19.58353167,NA,range_2016_2018
SRR18092380,-6.0419,6.0869,NA,range_2016_2018
SRR18092381,-3.9401,5.9138,NA,range_2016_2018
SRR18092382,-5.962,6.4231,NA,range_2016_2018
SRR18092383,-5.6839,6.6441,NA,range_2016_2018
SRR18092384,-5.3033,6.7859,NA,range_2016_2018
SRR18092385,-5.1633,7.2165,NA,range_2016_2018
SRR18092386,2.6065,8.8254,NA,range_2016_2018
SRR18092387,-5.0273,7.6372,NA,range_2016_2018
SRR18092388,-5.0837,8.0939,NA,range_2016_2018
SRR18092389,-5.1942,8.4903,NA,range_2016_2018
SRR18092390,-5.3689,8.8701,NA,range_2016_2018
SRR18092391,-5.5894,9.2197,NA,range_2016_2018
SRR18092392,-5.4588,9.5186,NA,range_2016_2018
SRR18092393,-5.3672,10.067,NA,range_2016_2018
SRR18092394,-4.0594,5.5187,NA,range_2016_2018
SRR18092395,-5.4114,10.0818,NA,range_2016_2018
SRR18092396,-3.2955,9.6972,NA,range_2016_2018
SRR18092397,2.6111,8.4064,NA,range_2016_2018
SRR18092398,-3.0425,9.3612,NA,range_2016_2018
SRR18092399,-3.1806,8.9811,NA,range_2016_2018
SRR18092400,-3.1262,8.5676,NA,range_2016_2018
SRR18092401,15.2072,-23.143617,NA,range_2016_2018
SRR18092402,15.208817,-23.142817,NA,range_2016_2018
SRR18092403,15.0394,-23.067217,NA,range_2016_2018
SRR18092404,16.144567,-23.246383,NA,range_2016_2018
SRR18092405,16.144633,-23.245833,NA,range_2016_2018
SRR18092406,16.143333,-23.24525,NA,range_2016_2018
SRR18092407,16.1427,-23.244717,NA,range_2016_2018
SRR18092408,2.5021,8.0483,NA,range_2016_2018
SRR18092409,16.011517,-23.346333,NA,range_2016_2018
SRR18092410,16.000867,-23.3459,NA,range_2016_2018
SRR18092411,16.010167,-23.34525,NA,range_2016_2018
SRR18092412,30.18504,-28.9041,NA,range_2016_2018
SRR18092413,29.99942,-28.83057,NA,range_2016_2018
SRR18092414,29.82049,-28.75824,NA,range_2016_2018
SRR18092415,26.19777778,-24.33583333,NA,range_2016_2018
SRR18092416,29.72565,-28.60586,NA,range_2016_2018
SRR18092417,26.03642,-28.30098,NA,range_2016_2018
SRR18092418,25.8607,-28.35271,NA,range_2016_2018
SRR18092419,25.64232,-28.38771,NA,range_2016_2018
SRR18092420,25.45043,-28.40269,NA,range_2016_2018
SRR18092421,25.29146,-28.51597,NA,range_2016_2018
SRR18092422,25.112,-28.62686,NA,range_2016_2018
SRR18092423,24.91705,-28.70744,NA,range_2016_2018
SRR18092424,24.70313,-28.83706,NA,range_2016_2018
SRR18092425,24.63812,-29.01264,NA,range_2016_2018
SRR18092426,30.00008139,-20.31674583,NA,range_2016_2018
SRR18092427,28.10007111,-17.56692444,NA,range_2016_2018
SRR18092428,24.75779,-29.13967,NA,range_2016_2018
SRR18092429,24.92729,-29.24553,NA,range_2016_2018
SRR18092430,29.75989,-30.51305,NA,range_2016_2018
SRR18092431,29.88928,-30.43386,NA,range_2016_2018
SRR18092432,29.97405,-30.25625,NA,range_2016_2018
SRR18092433,30.08317,-30.11869,NA,range_2016_2018
SRR18092434,30.22132,-30.0261,NA,range_2016_2018
SRR18092435,30.28699,-29.88998,NA,range_2016_2018
SRR18092436,30.37809,-29.74906,NA,range_2016_2018
SRR18092437,30.58756,-29.20503,NA,range_2016_2018
SRR18092438,29.53340389,-20.46688639,NA,range_2016_2018
SRR18092439,30.47208,-29.38804,NA,range_2016_2018
SRR18092440,26.36901,-27.8705,NA,range_2016_2018
SRR18092441,26.29962,-28.01166,NA,range_2016_2018
SRR18092442,26.22473,-28.17776,NA,range_2016_2018
SRR18092443,26.17164,-28.35644,NA,range_2016_2018
SRR18092444,22.00416667,-21.67277778,NA,range_2016_2018
SRR18092445,26.16825556,-17.76687194,NA,range_2016_2018
SRR18092446,26.83419167,-17.55019194,NA,range_2016_2018
SRR18092447,28.51676194,-13.00024417,NA,range_2016_2018
SRR18092448,26.16747778,-17.2333725,NA,range_2016_2018
SRR18092449,26.50043056,-17.03340333,NA,range_2016_2018
SRR18092450,26.00111389,-16.78357667,NA,range_2016_2018
SRR18092451,26.33349167,-16.60016306,NA,range_2016_2018
SRR18092452,26.33515833,-16.21693556,NA,range_2016_2018
SRR18092453,26.00070556,-15.9834225,NA,range_2016_2018
SRR18092454,30.83403056,-12.6502,NA,range_2016_2018
SRR18092455,22.49833333,-21.29055556,NA,range_2016_2018
SRR18092456,30.83569444,-13.06693667,NA,range_2016_2018
SRR18092457,28.66689222,-13.26676889,NA,range_2016_2018
SRR18092458,32.7834225,-13.45005972,NA,range_2016_2018
SRR18092459,30.00248333,-13.28352306,NA,range_2016_2018
SRR18092460,30.33460278,-13.48346056,NA,range_2016_2018
SRR18092461,30.50252778,-13.66678583,NA,range_2016_2018
SRR18092462,30.16792778,-13.93351861,NA,range_2016_2018
SRR18092463,30.83341667,-14.18338944,NA,range_2016_2018
SRR18092464,30.00144167,-14.4668775,NA,range_2016_2018
SRR18092465,30.33359722,-14.88336583,NA,range_2016_2018
SRR18092466,22.65222222,-20.92416667,NA,range_2016_2018
SRR18092467,28.50249167,-13.70018472,NA,range_2016_2018
SRR18092468,28.16708056,-15.18343417,NA,range_2016_2018
SRR18092469,28.666975,-15.28345056,NA,range_2016_2018
SRR18092470,28.335825,-15.36668361,NA,range_2016_2018
SRR18092471,28.66679444,-13.91672056,NA,range_2016_2018
SRR18092472,28.00007778,-13.73347056,NA,range_2016_2018
SRR18092473,28.50135278,-13.60009417,NA,range_2016_2018
SRR18092474,28.3392222,-13.36667361,NA,range_2016_2018
SRR18092475,30.16881389,-13.21684222,NA,range_2016_2018
SRR18092476,17.3529,-30.1682,NA,range_2016_2018
SRR18092477,17.3529,-30.1679,NA,range_2016_2018
SRR18092478,17.3526,-30.1679,NA,range_2016_2018
SRR18092479,17.3529,-30.1682,NA,range_2016_2018
SRR18092480,17.5827,-30.0411,NA,range_2016_2018
SRR18092481,17.5823,-30.0411,NA,range_2016_2018
SRR18092482,17.5824,-30.0413,NA,range_2016_2018
SRR18092483,17.5826,-30.041,NA,range_2016_2018
SRR18092484,31.45013,-18.13357972,NA,range_2016_2018
SRR18092485,31.93345444,-18.16670556,NA,range_2016_2018
SRR18092486,25.42805556,-18.15666667,NA,range_2016_2018
SRR18092487,32.20024306,-18.53346556,NA,range_2016_2018
SRR18092488,13.19668,-18.83975,NA,range_2016_2018
SRR18092489,12.73672,-18.73426,NA,range_2016_2018
SRR18092490,12.30325,-18.59717,NA,range_2016_2018
SRR18092491,12.15315,-17.8218,NA,range_2016_2018
SRR18092492,12.46108,-17.50739,NA,range_2016_2018
SRR18092493,12.5751,-17.94808,NA,range_2016_2018
SRR18092494,12.87157,-18.28753,NA,range_2016_2018
SRR18092495,13.33171,-18.25286,NA,range_2016_2018
SRR18092496,18.6889,-21.1126,NA,range_2016_2018
SRR18092497,25.55055556,-18.57583333,NA,range_2016_2018
SRR18092498,17.8746,-21.2992,NA,range_2016_2018
SRR18092499,18.0994,-21.7034,NA,range_2016_2018
SRR18092500,18.5327,-21.946,NA,range_2016_2018
SRR18092501,19.2294,-23.7838,NA,range_2016_2018
SRR18092502,20.5737,-19.5882,NA,range_2016_2018
SRR18092503,19.6959,-24.6788,NA,range_2016_2018
SRR18092504,19.8829,-25.1076,NA,range_2016_2018
SRR18092505,19.2319,-25.1384,NA,range_2016_2018
SRR18092506,20.5737,-19.5882,NA,range_2016_2018
SRR18092507,18.5151,-24.4815,NA,range_2016_2018
SRR18092508,25.75305556,-18.73888889,NA,range_2016_2018
SRR18092509,18.2,-24.0837,NA,range_2016_2018
SRR18092510,18.565,-23.484,NA,range_2016_2018
SRR18092511,18.565,-23.484,NA,range_2016_2018
SRR18092512,19.0322,-23.2985,NA,range_2016_2018
SRR18092513,18.9373,-22.8527,NA,range_2016_2018
SRR18092514,19.652,-22.2448,NA,range_2016_2018
SRR18092515,20.0561,-21.9702,NA,range_2016_2018
SRR18092516,20.0282,-19.4795,NA,range_2016_2018
SRR18092517,20.5176,-21.8174,NA,range_2016_2018
SRR18092518,20.986,-21.941,NA,range_2016_2018
SRR18092519,25.87222222,-19.34277778,NA,range_2016_2018
SRR18092520,19.1841,-22.3727,NA,range_2016_2018
SRR18092521,18.6513,-22.3867,NA,range_2016_2018
SRR18092522,18.1546,-22.3535,NA,range_2016_2018
SRR18092523,17.6611,-22.3749,NA,range_2016_2018
SRR18092524,17.2051,-22.5392,NA,range_2016_2018
SRR18092525,17.9801,-25.5866,NA,range_2016_2018
SRR18092526,17.9801,-25.5866,NA,range_2016_2018
SRR18092527,19.5504,-19.3707,NA,range_2016_2018
SRR18092528,18.1399,-26.0169,NA,range_2016_2018
SRR18092529,18.0658,-26.4885,NA,range_2016_2018
SRR18092530,26.00722222,-19.54277778,NA,range_2016_2018
SRR18092531,18.5705,-26.5888,NA,range_2016_2018
SRR18092532,19.0778,-26.5726,NA,range_2016_2018
SRR18092533,19.5709,-26.8434,NA,range_2016_2018
SRR18092534,19.4524,-27.2834,NA,range_2016_2018
SRR18092535,19.0688,-27.5818,NA,range_2016_2018
SRR18092536,18.7536,-27.9478,NA,range_2016_2018
SRR18092537,18.5106,-28.3935,NA,range_2016_2018
SRR18092538,17.9937,-28.4439,NA,range_2016_2018
SRR18092539,19.0442,-19.3041,NA,range_2016_2018
SRR18092540,16.7195,-27.9209,NA,range_2016_2018
SRR18092541,26.17555556,-20.06861111,NA,range_2016_2018
SRR18092542,2.8399,10.8453,NA,range_2016_2018
SRR18092543,16.7321,-27.4586,NA,range_2016_2018
SRR18092544,18.2989,-19.3889,NA,range_2016_2018
SRR18092545,16.4088,-27.0962,NA,range_2016_2018
SRR18092546,15.1158,-26.6925,NA,range_2016_2018
SRR18092547,15.7377,-26.5706,NA,range_2016_2018
SRR18092548,16.3095,-26.647,NA,range_2016_2018
SRR18092549,16.5338,-26.2093,NA,range_2016_2018
SRR18092550,16.0934,-25.9135,NA,range_2016_2018
SRR18092551,16.3121,-25.4976,NA,range_2016_2018
SRR18092552,16.6934,-25.1953,NA,range_2016_2018
SRR18092553,26.39055556,-20.53722222,NA,range_2016_2018
SRR18092554,16.9591,-24.7783,NA,range_2016_2018
SRR18092555,16.7288,-24.3608,NA,range_2016_2018
SRR18092556,16.5593,-23.9304,NA,range_2016_2018
SRR18092557,16.7474,-23.511,NA,range_2016_2018
SRR18092558,16.678,-22.4701,NA,range_2016_2018
SRR18092559,16.0572,-19.9819,NA,range_2016_2018
SRR18092560,16.367,-22.101,NA,range_2016_2018
SRR18092561,15.8551,-21.9629,NA,range_2016_2018
SRR18092562,15.8924,-19.5801,NA,range_2016_2018
SRR18092563,16.1106,-19.1044,NA,range_2016_2018
SRR18092564,27.64,-21.21888889,NA,range_2016_2018
SRR18092565,16.6492,-19.0022,NA,range_2016_2018
SRR18092566,17.4746,-18.7073,NA,range_2016_2018
SRR18092567,16.807,-18.5398,NA,range_2016_2018
SRR18092568,15.443,-18.209,NA,range_2016_2018
SRR18092569,15.0562,-17.9429,NA,range_2016_2018
SRR18092570,13.8955,-17.3627,NA,range_2016_2018
SRR18092571,14.4292,-17.4129,NA,range_2016_2018
SRR18092572,14.9457,-17.4943,NA,range_2016_2018
SRR18092573,15.4751,-17.4672,NA,range_2016_2018
SRR18092574,15.9554,-17.5155,NA,range_2016_2018
SRR18092575,27.39222222,-22.39027778,NA,range_2016_2018
SRR18092576,16.4272,-17.4721,NA,range_2016_2018
SRR18092577,16.1389,-20.5439,NA,range_2016_2018
SRR18092578,16.8978,-17.5867,NA,range_2016_2018
SRR18092579,17.4203,-17.6252,NA,range_2016_2018
SRR18092580,17.9091,-17.6146,NA,range_2016_2018
SRR18092581,18.4122,-17.7385,NA,range_2016_2018
SRR18092582,18.891,-17.8193,NA,range_2016_2018
SRR18092583,19.3847,-17.8673,NA,range_2016_2018
SRR18092584,20.8385,-18.0596,NA,range_2016_2018
SRR18092585,21.3213,-18.0303,NA,range_2016_2018
SRR18092586,27.07527778,-22.65222222,NA,range_2016_2018
SRR18092587,24.7048,-17.7675,NA,range_2016_2018
SRR18092588,24.1886,-17.636,NA,range_2016_2018
SRR18092589,16.0496,-21.0143,NA,range_2016_2018
SRR18092590,23.7397,-17.8113,NA,range_2016_2018
SRR18092591,23.2558,-17.7861,NA,range_2016_2018
SRR18092592,22.794,-17.9103,NA,range_2016_2018
SRR18092593,22.2994,-18.0201,NA,range_2016_2018
SRR18092594,21.8015,-18.0741,NA,range_2016_2018
SRR18092595,20.354,-17.939,NA,range_2016_2018
SRR18092596,19.8677,-17.9086,NA,range_2016_2018
SRR18092597,26.83194444,-22.31277778,NA,range_2016_2018
SRR18092598,19.473,-18.1903,NA,range_2016_2018
SRR18092599,19.1519,-18.5778,NA,range_2016_2018
SRR18092600,16.011,-21.495,NA,range_2016_2018
SRR18092601,18.6925,-19.0388,NA,range_2016_2018
SRR18092602,16.8068,-23.0479,NA,range_2016_2018
SRR18092603,17.04,-20.0018,NA,range_2016_2018
SRR18092604,17.04,-20.0018,NA,range_2016_2018
SRR18092605,17.3162,-19.6298,NA,range_2016_2018
SRR18092606,17.8199,-19.4347,NA,range_2016_2018
SRR18092607,18.5812,-19.6594,NA,range_2016_2018
SRR18092608,26.5,-22.05861111,NA,range_2016_2018
SRR18092609,18.2712,-20.0635,NA,range_2016_2018
SRR18092610,18.2052,-20.5111,NA,range_2016_2018
SRR18092611,20.7303,-19.9919,NA,range_2016_2018
SRR18092612,18.2219,-20.9653,NA,range_2016_2018
SRR18092613,35.3057,-23.8193,NA,range_2016_2018
SRR18092614,35.535,-23.8314,NA,range_2016_2018
SRR18092615,34.1072,-18.8805,NA,range_2016_2018
SRR18092616,35.3267,-17.8946,NA,range_2016_2018
SRR18092617,35.6701,-17.6903,NA,range_2016_2018
SRR18092618,36.0685,-17.5629,NA,range_2016_2018
SRR18092619,25.99611111,-21.95944444,NA,range_2016_2018
SRR18092620,36.5458,-17.5624,NA,range_2016_2018
SRR18092621,33.265,-17.0786,NA,range_2016_2018
SRR18092622,36.9168,-17.7411,NA,range_2016_2018
SRR18092623,37.2414,-16.2986,NA,range_2016_2018
SRR18092624,37.4913,-16.0631,NA,range_2016_2018
SRR18092625,37.636,-15.6857,NA,range_2016_2018
SRR18092626,38.1476,-15.5345,NA,range_2016_2018
SRR18092627,38.6482,-15.5043,NA,range_2016_2018
SRR18092628,39.125,-15.2225,NA,range_2016_2018
SRR18092629,39.5077,-15.0767,NA,range_2016_2018
SRR18092630,25.73888889,-21.44694444,NA,range_2016_2018
SRR18092631,32.1096,-23.82,NA,range_2016_2018
SRR18092632,39.9624,-14.8901,NA,range_2016_2018
SRR18092633,39.8975,-14.5139,NA,range_2016_2018
SRR18092634,39.9238,-14.0867,NA,range_2016_2018
SRR18092635,39.8475,-13.6702,NA,range_2016_2018
SRR18092636,35.9473,-16.312,NA,range_2016_2018
SRR18092637,35.7512,-16.0892,NA,range_2016_2018
SRR18092638,34.207,-15.8023,NA,range_2016_2018
SRR18092639,32.6989,-15.5886,NA,range_2016_2018
SRR18092640,32.8923,-15.7525,NA,range_2016_2018
SRR18092641,32.8864,-24.3735,NA,range_2016_2018
SRR18092642,33.1985,-16.05,NA,range_2016_2018
SRR18092643,26.58333333,-20.63666667,NA,range_2016_2018
SRR18092644,33.4049,-16.4121,NA,range_2016_2018
SRR18092645,33.2689,-16.8529,NA,range_2016_2018
SRR18092646,33.3755,-17.3835,NA,range_2016_2018
SRR18092647,33.2221,-17.8361,NA,range_2016_2018
SRR18092648,33.2102,-18.2796,NA,range_2016_2018
SRR18092649,33.3119,-18.7704,NA,range_2016_2018
SRR18092650,33.4381,-19.1072,NA,range_2016_2018
SRR18092651,33.8801,-19.2758,NA,range_2016_2018
SRR18092652,33.837,-20.0069,NA,range_2016_2018
SRR18092653,33.1348,-24.7915,NA,range_2016_2018
SRR18092654,27.03583333,-20.82805556,NA,range_2016_2018
SRR18092655,33.967,-20.4251,NA,range_2016_2018
SRR18092656,34.2262,-20.8345,NA,range_2016_2018
SRR18092657,34.6242,-21.1918,NA,range_2016_2018
SRR18092658,35.0473,-21.5125,NA,range_2016_2018
SRR18092659,35.4546,-21.7888,NA,range_2016_2018
SRR18092660,35.4549,-21.7864,NA,range_2016_2018
SRR18092661,35.2476,-21.9966,NA,range_2016_2018
SRR18092662,35.0956,-22.4866,NA,range_2016_2018
SRR18092663,35.1293,-22.6659,NA,range_2016_2018
SRR18092664,32.8112,-25.1312,NA,range_2016_2018
SRR18092665,27.49583333,-20.74861111,NA,range_2016_2018
SRR18092666,35.2858,-23.1059,NA,range_2016_2018
SRR18092667,35.3914,-23.0619,NA,range_2016_2018
SRR18092668,16.00975,-23.344633,NA,range_2016_2018
SRR18092669,15.860917,-23.32075,NA,range_2016_2018
SRR18092670,15.8617,-23.32065,NA,range_2016_2018
SRR18092671,15.862667,-23.320417,NA,range_2016_2018
SRR18092672,15.863467,-23.32035,NA,range_2016_2018
SRR18092673,15.714267,-23.326733,NA,range_2016_2018
SRR18092674,15.714433,-23.325883,NA,range_2016_2018
SRR18092675,2.1873,7.7411,NA,range_2016_2018
SRR18092676,15.7141,-23.32445,NA,range_2016_2018
SRR18092677,15.714067,-23.324033,NA,range_2016_2018
SRR18092678,15.5339,-23.309733,NA,range_2016_2018
SRR18092679,15.5338,-23.312317,NA,range_2016_2018
SRR18092680,15.533867,-23.31055,NA,range_2016_2018
SRR18092681,15.533867,-23.309733,NA,range_2016_2018
SRR18092682,15.359967,-23.247533,NA,range_2016_2018
SRR18092683,15.360083,-23.246783,NA,range_2016_2018
SRR18092684,15.360583,-23.245867,NA,range_2016_2018
SRR18092685,15.36105,-23.245217,NA,range_2016_2018
SRR18092686,2.0756,7.3467,NA,range_2016_2018
SRR18092687,26.60666667,-23.2125,NA,range_2016_2018
SRR18092688,26.39222222,-23.30222222,NA,range_2016_2018
SRR18092689,25.97111111,-23.48944444,NA,range_2016_2018
SRR18092690,25.84527778,-23.91416667,NA,range_2016_2018
SRR18092691,25.70833333,-24.35944444,NA,range_2016_2018
SRR18092692,25.76916667,-24.70722222,NA,range_2016_2018
SRR18092693,25.29722222,-24.92305556,NA,range_2016_2018
SRR18092694,25.0225,-24.79416667,NA,range_2016_2018
SRR18092695,24.44277778,-24.67666667,NA,range_2016_2018
SRR18092696,24.01722222,-24.57416667,NA,range_2016_2018
SRR18092697,2.1709,7.025,NA,range_2016_2018
SRR18092698,27.66685139,-18.28354222,NA,range_2016_2018
SRR18092699,15.0801,-23.7852,NA,range_2016_2018
SRR18092700,25.9077,-26.3823,NA,range_2016_2018
SRR18092701,29.9884,-27.6483,NA,range_2016_2018
SRR18092702,29.8203,-27.3088,NA,range_2016_2018
SRR18092703,29.4068,-27.059,NA,range_2016_2018
SRR18092704,29.8895,-26.5844,NA,range_2016_2018
SRR18092705,25.06277778,-21.31305556,NA,range_2016_2018
SRR18092706,29.9898,-26.2315,NA,range_2016_2018
SRR18092707,29.9274,-25.9012,NA,range_2016_2018
SRR18092708,29.5072,-25.8302,NA,range_2016_2018
SRR18092709,26.3457,-26.3308,NA,range_2016_2018
SRR18092710,29.0797,-26.0446,NA,range_2016_2018
SRR18092711,29.1092,-26.3834,NA,range_2016_2018
SRR18092712,28.9545,-26.7617,NA,range_2016_2018
SRR18092713,28.5608,-26.6638,NA,range_2016_2018
SRR18092714,28.2368,-26.0472,NA,range_2016_2018
SRR18092715,20.4248,-34.3779,NA,range_2016_2018
SRR18092716,24.82388889,-21.16083333,NA,range_2016_2018
SRR18092717,19.8875,-34.7258,NA,range_2016_2018
SRR18092718,19.6852,-34.5297,NA,range_2016_2018
SRR18092719,18.6778,-32.1902,NA,range_2016_2018
SRR18092720,18.8463,-32.8137,NA,range_2016_2018
SRR18092721,26.8031,-26.3324,NA,range_2016_2018
SRR18092722,18.953,-32.3999,NA,range_2016_2018
SRR18092723,18.7889,-32.0275,NA,range_2016_2018
SRR18092724,18.6997,-31.6777,NA,range_2016_2018
SRR18092725,18.5644,-31.285,NA,range_2016_2018
SRR18092726,18.2393,-30.976,NA,range_2016_2018
SRR18092727,24.52722222,-20.83166667,NA,range_2016_2018
SRR18092728,18.0193,-30.6078,NA,range_2016_2018
SRR18092729,17.9029,-30.2203,NA,range_2016_2018
